PL_Index,nu_syn,LP_Index,Pivot_Energy,Frac_Variability,Variability_Index,nuFnu_syn
2.176737,30.563963,2.0365038,7.3829575,0.18668985,3.0666974,-27.051218
1.6068168,32.69156,1.1931834,9.381246,0.69398445,3.270238,-27.467102
2.1993194,29.847528,2.1489077,7.4119487,0.47762758,3.6003134,-26.942722
1.8246166,40.663654,1.7555652,8.580996,0.26777378,2.8417344,-25.626146
2.3312943,30.018456,2.0914345,6.962022,0.2458075,2.7051375,-26.9761
2.0530941,31.655552,1.9496961,7.0748014,0.25974014,4.6914315,-25.52938
2.0356011,33.96491,1.8888974,7.9956355,0.0,2.3556368,-26.686762
1.87747,34.884872,1.6675606,7.8128204,0.42172167,3.3292916,-26.833189
1.9549481,27.631021,1.9743565,8.100223,0.22257484,2.6255906,-27.631021
2.1837683,27.631021,2.0658727,7.584046,0.0,2.484767,-27.631021
2.880183,30.304455,2.829671,6.0400686,0.60540307,4.340512,-24.918516
2.1176643,34.27528,2.126591,7.845673,0.28325257,2.754685,-26.934576
1.7903543,37.624287,1.7614504,8.000631,0.50673234,5.291209,-25.315409
1.9934595,35.39116,1.7845584,7.5080714,0.39042708,3.4549665,-26.262695
2.130158,32.36704,2.0845718,7.6584053,0.29911065,3.5097034,-26.57951
1.9653744,35.920578,1.9210644,8.607315,0.25597522,2.900948,-26.70599
2.4191957,29.022291,2.2512805,6.482005,0.75963116,5.8651695,-27.212238
2.0455463,33.115334,1.9229567,7.295459,0.16798386,2.7410705,-26.23801
1.9951469,27.631021,1.8430009,8.105001,0.0,2.550127,-27.631021
2.530512,29.057083,2.4990194,6.4077663,1.265639,6.401826,-26.840586
2.984383,29.560865,2.9910278,5.887467,0.19860978,2.884077,-27.14214
2.1489913,32.72588,2.2069972,8.070277,0.47440833,3.4184308,-26.322424
2.0331652,39.143955,2.0353665,7.867823,0.050993115,2.5168655,-26.553417
2.194486,33.24148,2.1825442,7.6117835,0.50627786,2.9211965,-26.979282
1.8912884,39.55842,1.9542174,8.397222,0.08041493,2.5233202,-25.520708
1.8264962,27.631021,1.749666,8.879641,0.3393673,2.849852,-27.631021
2.258274,27.631021,2.2241533,7.493168,0.43601352,2.9077804,-27.631021
2.023165,31.911642,1.9603109,7.7336884,0.63684213,3.8866088,-26.948818
2.2945395,31.791399,2.2428005,7.1040797,0.3509065,3.0880218,-26.565681
2.713822,27.631021,2.654855,6.2365494,0.043211006,2.3856325,-27.631021
2.421347,31.452427,2.389596,6.869894,0.2291606,2.80571,-26.226852
2.1447866,33.379166,2.1136844,7.269495,0.2055219,3.5534313,-26.698406
1.9854406,27.631021,1.9941013,7.9239593,0.47775307,3.058685,-27.631021
1.927812,35.95511,1.8084966,8.586574,0.5686159,2.8954139,-26.713604
1.8044672,32.838055,1.5984527,8.984416,0.8162898,3.0458233,-27.243988
2.1474795,31.366928,2.0345886,7.0241857,0.1856753,3.2376738,-26.388014
2.249901,29.472973,2.0974295,6.924765,0.87948084,6.3894334,-25.462944
1.8196241,33.861485,1.7506263,8.509107,0.0,2.3036242,-27.30869
1.6112192,36.910534,1.398739,9.3465185,0.0,2.9137256,-27.159933
1.810977,37.29043,1.7369231,7.555322,0.20183285,4.0722427,-25.006357
2.1779604,28.87076,2.0099006,7.217128,0.0,1.9957876,-27.033636
2.3969936,28.866673,2.3707662,6.8451,0.8543873,4.994005,-27.081669
2.552462,29.541216,2.5075085,6.306181,0.51070076,4.356133,-26.646648
2.708313,30.26165,2.650321,6.0090785,0.82910585,5.088428,-26.818108
2.399328,29.7002,2.2645922,6.4573565,0.72034883,6.5421405,-26.595242
1.9008739,36.530647,1.4308736,8.280922,0.0,2.3974266,-26.350023
1.9086615,39.282112,1.9140403,8.132166,0.3680643,3.2629623,-25.990116
2.1400518,29.924818,2.0336668,7.8389316,0.40832478,2.5114841,-27.321276
1.829152,27.631021,1.7306461,8.188726,0.55565405,3.4781766,-27.631021
2.2127736,30.09612,2.1634984,7.0967875,0.53521377,6.860105,-25.913307
1.810652,27.631021,1.682604,8.189496,0.26033863,3.0860987,-27.631021
2.4313493,29.801498,2.3417692,6.4910374,0.8604971,4.975509,-27.409922
1.7976631,37.444695,1.7724814,8.502633,0.24382743,3.2713716,-25.334717
2.4087,30.428257,2.3062162,7.0566454,1.1179153,6.4765744,-26.16031
2.4166832,39.143955,2.3912184,7.180697,0.30029032,2.5877707,-25.118359
2.6466014,29.472975,2.5964491,6.7431545,0.0,2.1241918,-27.090157
2.487208,29.022291,2.3642218,6.4138103,0.5205173,5.346333,-26.556631
1.8098128,39.33392,1.5689014,8.280966,0.39604747,2.9959722,-26.622957
1.8097967,37.29043,1.7980388,8.653311,0.3407957,3.0217159,-26.216356
1.7859209,35.80548,1.5146242,8.023189,0.7573207,3.7037003,-26.491974
1.7802216,37.342236,1.7198559,8.793057,0.0,2.3499372,-25.11432
2.4139256,29.397955,2.4204884,6.7928653,0.8928923,4.727033,-26.305538
2.1176403,32.417263,2.1234572,7.7409425,0.28292996,3.238122,-26.77012
2.3742971,29.005043,2.2385006,6.59082,1.0846046,6.4797053,-26.665812
1.9079357,33.884464,1.7641357,7.2266207,0.18465349,3.618529,-26.349945
2.742793,29.719337,2.67426,6.485934,0.5610537,3.5437868,-27.214224
2.7311118,29.339138,2.7308824,6.467322,0.8126731,4.752496,-26.540321
2.86517,29.025753,2.8601816,6.253431,0.78237796,4.3224883,-26.635818
2.158965,29.610275,1.7605442,7.35145,0.4122751,2.8849752,-27.414486
2.2293797,27.631021,2.1509075,7.4815893,0.0,1.962183,-27.631021
2.6809666,29.610275,2.6064348,6.007873,0.9282053,6.1728325,-25.296385
1.9051634,36.620438,1.8861493,8.077044,0.23410845,3.0685244,-25.897903
2.353539,29.7002,2.2449186,6.629587,0.9843933,5.4427075,-27.01281
2.209501,30.550888,2.1581697,6.566654,0.5145008,6.824831,-23.903934
1.9083709,27.631021,1.7370398,8.307026,0.6074746,3.212692,-27.631021
1.8316877,38.176888,1.8708211,8.691086,0.0,2.28342,-26.820997
2.1579337,30.14257,2.0453305,6.51719,0.7768129,7.5024548,-25.392378
2.1712427,32.6115,2.1706147,7.7059703,0.49159962,3.0803392,-27.119713
2.0944047,32.38302,2.0882158,7.5992885,0.4211423,3.4913669,-26.690151
2.438765,28.71582,2.3484306,6.0523734,0.6382951,7.013773,-25.695396
2.006279,35.137997,1.9782996,8.208032,0.0,2.441479,-27.10323
2.0396986,33.24148,1.9431303,7.178236,0.55525154,4.540072,-26.59963
2.0869286,32.703,2.1646712,8.117594,0.0,1.7565564,-27.367785
1.7986677,39.063366,1.6502143,8.30403,0.51620066,4.494618,-25.907902
2.101164,31.98434,1.9597394,7.209108,0.38658246,3.6772354,-26.582876
2.447683,29.405598,2.3028471,6.5250897,0.8460133,5.2871165,-26.348545
2.6062415,29.022291,2.469298,5.9205627,0.67785543,5.7163954,-26.83713
1.9294003,36.20143,1.6827848,8.450901,0.31130072,2.7420907,-27.426569
1.7647128,39.143955,1.72222,8.814218,0.3271756,2.7981365,-25.83131
1.8084682,35.77095,1.7149376,8.578698,0.0,1.8100054,-27.101892
2.4291074,29.386515,2.4107747,6.6291904,0.45985746,4.5462418,-26.713573
2.4040427,28.485657,2.323459,6.6487775,0.7566275,5.816998,-26.22436
1.943999,35.764046,1.8577957,7.88505,0.96952367,4.641877,-26.664202
2.2535996,29.980888,2.2207649,7.4110417,0.44146815,3.1289399,-27.006582
2.5451725,30.028915,2.514807,6.70149,1.3645213,5.1735444,-27.135912
1.9681851,37.29043,1.9730994,8.121193,0.0,2.084398,-25.811153
1.9209912,33.138264,1.7458152,7.849143,0.0,2.3824968,-26.800486
2.5780087,30.11299,2.5648274,6.876099,0.350596,3.2251518,-26.65416
2.3023942,30.33235,2.2414339,6.811218,0.9129095,7.6962037,-24.955343
1.6126999,33.138264,1.4284642,9.531694,0.0,2.3273842,-27.178562
2.0581622,36.150787,1.9984597,8.328587,0.25136244,2.857034,-26.854984
2.3900635,29.163746,2.3289845,7.1842365,0.82655686,3.417798,-27.320736
2.370542,29.620207,2.2408855,6.46246,0.9041533,5.01339,-26.779676
1.9085704,37.92361,1.7030755,7.7137327,0.105331965,2.579091,-26.482674
2.4923344,29.68011,2.476327,6.8063793,0.6020241,3.6288784,-26.973022
1.9601276,34.1948,1.9392219,7.9985976,0.18136942,3.2395961,-24.867254
2.2077446,29.813747,2.1011043,6.3983555,1.1265979,8.481988,-25.590673
1.9746863,33.21854,1.8496712,8.243756,0.22209904,2.5835834,-27.269888
2.4513836,29.78927,2.3459337,6.753643,0.8003936,6.972355,-25.822748
1.764674,42.045204,1.5976335,7.8629093,0.47137323,3.8582842,-25.45374
2.60988,28.854454,2.4359677,6.083163,1.0314845,6.062679,-26.844078
2.4201753,32.10945,2.4436476,6.998195,0.84292513,3.804915,-27.288822
1.8460326,37.670338,1.7912295,8.703,0.3583506,3.020728,-26.09456
2.2960796,27.631021,2.2805152,7.2915883,0.19320236,2.5946727,-27.631021
2.19786,33.55365,2.1193185,7.024543,0.49667788,4.866332,-26.481194
2.2185588,31.610342,2.239686,7.557729,0.51502544,3.1837885,-27.30405
1.8775352,37.14077,1.7140621,8.536867,0.0,1.9894278,-26.289604
1.9961724,33.04197,1.846384,7.133489,0.20574366,4.525107,-25.929691
2.100854,35.43719,2.0579865,8.109124,0.57635075,4.1859417,-26.811096
2.1453874,31.396158,2.155275,8.089768,0.0,1.7232162,-26.167292
2.2455525,30.695223,2.2417936,7.249651,0.22515097,3.1411877,-26.53492
2.4765527,30.018456,2.3571877,6.3739004,0.57629925,4.6376743,-26.803352
2.4950051,30.41205,2.476238,6.745815,0.6992393,4.6359487,-27.237072
1.9056218,36.381004,1.9161167,8.748084,0.0,1.952567,-24.76012
1.7734015,37.15804,1.6528618,7.449367,0.057677373,2.67693,-24.7924
1.6218294,39.949856,1.5024667,9.309868,0.0,2.7041419,-27.054989
2.1320212,31.972977,1.9962118,7.757911,0.7054481,3.4302146,-27.38218
1.840304,32.703,1.5039548,8.653621,0.44546872,2.929516,-27.35297
1.6876304,36.61123,1.2677549,9.38655,0.0,2.6061027,-27.068964
2.1706803,27.631021,2.1687417,7.4347796,0.19140024,2.6255379,-27.631021
2.5276227,29.924818,2.4779432,6.933021,0.32935572,2.8129158,-27.316593
2.2958095,32.33167,2.0895371,7.2152786,0.32814133,2.941419,-27.058384
2.5449164,29.610275,2.6184454,7.2876916,0.42466593,3.4853323,-25.802767
2.0918965,27.631021,1.9601003,8.038391,0.0,2.3058357,-27.631021
2.0548928,32.828896,2.0100768,8.137513,0.0,2.2556596,-26.88417
2.3465853,31.366928,2.3557248,7.296928,0.0,2.1673422,-27.081783
1.988421,27.631021,1.9698794,8.187957,0.42449328,3.165415,-27.631021
1.9331402,35.018333,1.8669914,7.129646,0.3307538,6.470521,-24.904045
2.2507124,29.65009,2.1021366,7.0601816,0.97783846,4.785013,-26.882359
1.9172792,37.87756,1.782464,8.506508,0.549602,2.9670167,-27.062399
2.473514,29.502117,2.347471,6.401979,0.9087055,5.3500867,-26.971449
1.9841878,29.043991,1.9827508,7.8610525,0.17721713,2.642139,-27.264706
2.5877838,29.68011,2.547343,6.4977674,0.54756826,4.0718737,-26.779062
2.5411468,29.541216,2.4070575,6.679747,0.73806477,3.3710618,-27.256699
1.8636174,36.277405,1.8331558,8.624922,0.0,1.866544,-26.36549
1.9727746,35.77095,1.7906266,7.3940873,0.2749044,3.5474887,-26.2898
2.1373396,27.631021,2.145758,7.7367053,0.19712903,2.7069206,-27.631021
2.0731623,27.631021,2.1684542,7.8622932,0.39101472,2.755527,-27.631021
2.5001013,29.610275,2.4903185,6.917349,0.530777,4.3614135,-26.943993
1.8339822,27.631021,1.8142691,9.188931,0.6166992,3.0466394,-27.631021
2.1059606,32.10945,1.5462685,7.956483,0.0,2.2616377,-27.354881
2.189976,29.750673,2.1061742,6.533781,0.5357675,6.3064194,-25.469511
2.2072017,27.631021,2.069937,7.5167384,0.45691302,2.8687959,-27.631021
2.0086873,33.999386,1.8492621,7.795694,0.69708705,3.713557,-26.902102
1.7458978,36.505325,1.5234703,8.415913,0.75021,3.3410609,-26.291832
1.7584515,36.150787,1.5693944,7.8545876,0.2165713,4.265317,-25.288609
1.8943013,38.02722,1.8958522,8.418224,0.24085045,2.9482217,-25.794703
1.7847601,37.163795,1.6011604,7.8161583,0.30899346,3.401238,-26.343428
1.7483618,27.631021,1.7448936,9.072461,0.0,2.0909038,-27.631021
2.1182451,32.72588,2.097999,7.8220677,0.22942284,2.8322532,-26.96421
2.1154797,31.194246,1.9852036,7.1053324,0.37754604,4.4547033,-26.728758
2.4222484,28.962362,2.3290567,6.6268606,0.26592824,3.3581512,-26.617287
2.4223068,29.630152,2.405018,6.6838584,0.9232656,8.148642,-24.129177
2.1211991,27.631021,1.9982334,7.2885594,0.25214183,2.7728841,-27.631021
2.4311616,28.682571,2.4336975,6.908056,0.75146556,6.75501,-27.230381
1.9991896,34.033867,2.028698,8.300964,0.43559086,3.313685,-27.052767
2.0096967,27.631021,1.9742959,8.046628,0.23604707,2.745178,-27.631021
1.9276799,38.591343,1.9564393,8.248003,0.27900812,2.7361872,-26.17949
2.0633662,27.631021,2.0640824,8.106378,0.0,2.4159837,-27.631021
2.3611176,30.018456,2.2552712,6.284484,0.89476496,7.781964,-25.893997
2.3216932,30.11299,2.1684585,6.4204087,0.7259138,6.618074,-27.451859
2.3599262,28.580706,2.29875,7.187236,0.9790258,3.9279416,-27.15396
1.9893031,33.379166,1.8582195,7.9274087,0.0,2.1549463,-26.308355
2.3246193,30.272337,2.3160162,7.125398,0.43081045,2.7116182,-26.763752
2.4036956,29.945545,2.2712884,7.022143,1.6073724,4.8032155,-27.293116
2.495294,29.273642,2.4183478,6.5465956,1.3002299,6.0518794,-26.875656
2.3743603,29.422838,2.2656128,6.650277,1.4684176,8.115504,-25.874565
1.942987,33.96491,1.8555603,7.0047507,0.29591414,5.2243276,-25.56814
2.5839036,30.596691,2.427652,6.104591,0.3879499,3.9448256,-26.814161
2.0322185,33.62025,2.0299304,8.172093,0.0,2.1412525,-27.35352
2.4749982,28.630884,2.416994,6.9874487,0.051627386,2.4739258,-27.10323
2.2403789,31.104874,2.2231474,7.2758913,0.21602318,2.6082654,-26.949638
2.586711,28.102623,2.5453913,6.7268047,1.0266695,4.7785373,-27.20846
2.3481383,29.945545,2.2720602,6.5226264,0.57659274,5.903971,-26.580656
2.5378454,29.472973,2.4433405,6.7876773,0.6033644,3.0165646,-27.40441
1.4833314,27.631021,0.94815916,9.888421,0.0,2.496789,-27.631021
1.9295042,33.574318,1.7274553,7.3044662,0.31829095,4.2352986,-27.234547
2.355358,31.071424,2.3393595,6.7777543,0.3204272,4.754852,-25.445019
2.2732735,30.893679,2.217342,7.1560607,0.31506407,3.4138393,-26.384384
2.3149974,30.223248,2.2118323,6.434892,1.0170888,7.1600513,-25.223076
2.4802566,27.631021,2.4705806,6.7886906,0.8335049,5.623351,-27.631021
2.4476597,29.945545,2.4261184,6.526423,0.8863403,5.6531353,-26.637556
1.8829904,27.631021,1.7155548,8.2006645,0.0,2.4733655,-27.631021
1.9445581,34.252285,1.8599973,8.180084,0.31832558,2.7707667,-26.99423
2.5237267,30.640423,2.4189255,6.5184383,1.0268261,4.8558297,-26.789204
1.669146,33.058014,1.5670193,8.819598,0.0,2.0463812,-27.07377
2.5444343,29.610275,2.4065804,6.218161,0.5775843,4.915792,-26.78389
2.5978734,28.8062,2.5524447,6.300509,0.8032445,6.295006,-26.349197
2.1394577,30.26165,2.034081,6.956235,0.17573488,3.4112644,-26.401155
2.0322993,31.979795,1.9984474,8.1213045,0.0,2.1716285,-27.359072
2.1829283,31.90483,2.092971,7.1573043,0.0,2.225134,-27.269768
2.6222498,30.283035,2.5237925,6.206283,0.36480123,3.7187169,-25.519596
1.9112905,34.309776,1.8329966,8.055256,0.1717927,2.7114477,-26.643318
1.7408332,37.670338,1.7163875,8.582631,0.42078862,3.6395319,-25.14044
1.9165572,27.631021,1.8605188,8.346624,0.3590535,2.9896724,-27.631021
2.2468083,30.433664,2.1211853,7.589928,0.21927388,2.6246283,-26.508236
1.9353305,27.631021,1.855135,8.038172,0.0,1.7887415,-27.631021
2.5445921,29.945545,2.5384746,6.728997,0.6525432,3.5861852,-26.40425
1.9116298,33.52839,1.702143,7.6300206,0.0,2.3747087,-26.952782
2.5659447,30.208345,2.5815985,6.6338882,0.6404509,3.3912547,-27.258148
1.8522593,27.631021,1.6059724,7.9948444,0.20595403,2.6715295,-27.631021
2.1991014,30.542175,2.2313473,8.000872,0.5221078,3.065319,-27.292091
1.7220397,27.631021,1.5889037,8.59389,0.06659035,2.5577617,-27.631021
2.0503318,33.115334,1.9453449,7.1343465,0.26786536,4.000755,-26.521982
2.4572532,33.161198,2.3878465,6.387946,0.24415082,3.797809,-27.060078
2.5563467,31.004637,2.5324864,6.429106,0.47027424,4.088034,-26.9033
1.9745554,35.690384,2.0000083,8.54575,0.0,2.211905,-27.191696
1.9853599,29.447845,1.897987,8.294177,0.81563485,3.2016017,-27.38092
2.3926604,29.361818,2.2086132,7.375,2.0500658,5.7761064,-26.806704
2.4829638,29.7002,2.4783707,7.4939113,0.0,2.2126477,-26.494535
2.183534,30.695223,2.0294244,6.9102297,0.47679877,4.005907,-26.961882
1.9502634,27.631021,1.9333087,8.40726,0.0,2.2923203,-27.631021
2.1696715,30.11299,2.1436007,7.3122506,0.0,2.083607,-25.600374
2.2172332,27.631021,2.0645578,7.9477673,0.31766054,2.81102,-27.631021
2.160684,30.993519,2.0613153,7.4552045,0.13756126,2.500964,-26.51308
1.6497614,27.631021,1.5766776,9.645821,0.0,2.6144729,-27.631021
1.9084728,27.631021,1.8979478,8.771374,0.6302123,2.970493,-27.631021
2.6648557,28.353365,2.6284428,6.372797,0.6037745,4.424211,-27.287823
2.4792988,29.236666,2.3739955,6.614874,0.73008716,4.489098,-26.553839
2.2747762,29.758783,2.2663357,7.259326,0.20915043,2.6556048,-27.381315
1.816884,40.128304,1.7618048,8.420869,0.15984875,2.5206974,-26.28841
1.8391879,27.631021,1.8431702,9.199428,0.0,2.8210206,-27.631021
2.1460354,34.584633,2.153451,7.469948,0.63225925,3.8893254,-26.916422
1.5471418,37.796974,1.5353402,9.76506,0.0,2.3456476,-24.99577
1.9145658,27.631021,1.7608358,7.6840796,0.25422764,2.843174,-27.631021
1.8383496,39.97288,1.7475512,8.626288,0.0,2.2050743,-26.830805
2.4373224,30.854958,2.4220972,6.9781213,0.5878059,3.2333543,-26.580318
1.7408706,38.729496,1.4247351,8.763576,0.0,2.3823693,-25.79644
2.3597105,29.024021,2.287356,6.8577156,0.2777204,3.523809,-25.912422
2.324556,27.94695,2.3085496,7.21133,0.82514596,3.5929706,-27.35678
1.7492019,39.005802,1.6006933,8.55052,0.0,1.9257119,-26.176338
2.1036634,34.1948,2.1225753,7.7382436,0.344463,2.734321,-26.94934
1.704938,29.273642,1.613626,9.309082,0.0,2.104076,-27.428009
1.8597337,35.230053,1.7823086,8.467712,0.6667862,3.1161141,-25.913252
2.8150005,28.312721,2.64253,5.8882194,0.2653079,3.0963922,-27.19743
2.0005605,29.236668,1.8749702,8.303282,0.0,2.4621696,-26.60338
2.4323747,29.96632,2.335021,6.4493084,0.83149284,5.220322,-26.997007
2.211565,36.726345,2.2190926,7.7676015,0.33924356,2.7815006,-26.876858
2.0913486,35.46021,2.022291,8.015055,0.25732866,2.6466296,-26.954409
1.8366243,35.89756,1.6283997,8.044402,0.26470765,2.9040842,-27.10054
1.9838356,33.62025,1.8659549,7.4030666,0.27943447,3.5528147,-26.330807
2.696217,32.42868,2.5773578,6.317172,1.0317193,4.2670813,-27.483744
2.5804136,30.893679,2.545168,6.402358,0.67672473,4.005965,-27.131422
1.9175342,32.54291,1.8741076,8.221594,0.0,2.3978727,-27.292137
2.6392496,28.638176,2.603553,6.6650515,0.32856005,2.7262735,-27.039047
2.4439504,29.30159,2.406621,6.9430666,0.6104435,3.5796664,-26.998877
2.074247,31.809534,1.9903638,6.645524,0.2763648,6.163694,-24.80778
2.0569344,33.275898,2.0502114,8.115541,0.4165569,3.0720785,-26.786648
2.3026557,30.11299,2.278894,7.9085793,0.51349413,3.4362822,-25.856964
2.1690214,34.309776,1.9304495,7.354626,0.34054738,2.7676585,-26.934277
2.387923,29.42092,2.3212283,6.300139,0.41543454,5.012254,-25.486454
2.446356,29.472973,2.303373,6.6076427,0.92897654,5.7712994,-26.785112
2.2237358,27.631021,2.2313094,8.091906,0.7891696,3.667693,-27.631021
2.0778224,32.082138,2.0568764,7.425958,0.24102597,3.6108842,-26.610783
1.813803,27.631021,1.6674848,8.150532,0.43949983,3.7816336,-27.631021
2.30364,31.053598,2.2111511,7.3100147,0.2606737,2.6360002,-26.504307
1.96087,35.64435,1.802391,7.610306,0.27508375,2.989849,-26.687239
2.0794628,35.345127,1.8133126,7.403285,0.13639942,2.496464,-27.06486
1.9587526,34.539776,1.9078956,8.089906,0.38963982,2.7387633,-26.528553
2.4276824,29.405598,2.3601143,6.3317485,0.91588706,6.5996237,-25.688171
2.230231,32.063934,2.0751083,6.7705116,0.52652246,4.684866,-25.979864
2.6063473,32.314556,2.5942132,6.613579,0.05131929,2.821068,-27.132902
1.7932402,37.92361,1.626402,8.616615,0.0,2.3382568,-26.607847
2.3028183,27.631021,2.298793,7.8467183,0.0,2.127884,-27.631021
2.059231,33.895958,2.0314164,7.7238927,0.53103316,3.1649327,-26.806414
1.7737168,38.86765,1.7393682,8.728839,0.32583317,2.8992128,-25.388819
1.9391596,29.159235,1.6612232,8.368016,0.0,2.2270815,-27.410019
2.25801,33.24148,2.224957,7.3387475,0.38520843,2.8642206,-27.111702
2.0477462,27.631021,2.0048912,7.6565676,0.852572,4.6957006,-27.631021
1.9677219,31.982069,1.872421,7.9396615,0.442095,4.3279357,-26.437769
2.289674,30.028915,2.2802744,7.061312,0.17963278,2.8173115,-27.213573
1.8894552,36.381004,1.716495,7.8477116,0.2769001,3.1577268,-26.721294
2.1897624,33.746593,2.0657425,6.939849,0.41528335,4.1605535,-25.568888
2.1654842,35.114986,2.2108274,7.7513247,0.33335045,2.8805597,-26.486652
2.195596,31.160704,2.1957526,7.644505,0.15376814,2.5305815,-26.479622
2.229412,27.631021,2.1875656,7.549505,0.0,1.6705636,-27.631021
2.0732179,30.401255,1.9136853,7.566843,0.25500518,3.2362268,-26.45688
1.9950716,36.496117,1.951332,8.251135,0.0,2.304598,-26.83754
1.9166052,33.333263,1.5681423,8.414362,0.34825066,2.7012124,-27.08955
2.0942118,33.50543,2.0116632,6.9540515,0.60248905,7.116762,-24.578878
2.4892063,29.145739,2.5403671,7.1658583,0.626874,3.7551687,-26.5209
2.5272639,28.532066,2.5483136,6.944772,0.0,2.3864481,-27.295692
2.5186403,28.903698,2.415299,6.0625715,0.7601166,6.508386,-26.70279
2.4899876,30.542175,2.4926138,6.664205,0.53758067,4.137937,-27.296143
2.3462372,30.11299,2.2487242,6.6944427,0.734942,5.085137,-26.432465
2.0492473,27.631021,2.0555544,8.387621,0.7460169,3.4669526,-27.631021
1.972413,35.87454,1.8024923,7.639944,0.45814914,4.236341,-26.078932
2.5583327,29.997568,2.4073262,6.2939725,0.86083996,5.634592,-26.271563
2.3662848,29.074625,2.2035103,6.4712434,0.7743964,5.665198,-27.114914
2.2202628,30.11299,2.1508405,6.9916677,0.8889392,5.4027257,-26.667345
2.3106105,29.329721,2.2885466,6.967687,0.77724755,6.452949,-27.310017
2.2505581,32.25754,2.0848246,7.350969,0.28540733,2.8458698,-26.985844
2.2828832,29.86293,2.2086573,6.7196736,0.5300528,4.745296,-25.746742
1.9226205,38.179188,1.8974811,7.8177214,0.5819843,4.499751,-26.492334
2.491798,29.109995,2.3727007,6.415321,1.7525561,7.3427672,-25.611979
2.4770286,31.565172,2.47828,7.4279923,0.5843075,3.0490873,-26.846258
2.4530928,28.962362,2.3399343,6.1665187,0.55945164,6.529782,-26.183548
2.4669163,30.542175,2.467757,6.72693,1.1869521,5.922486,-27.349405
2.4830391,28.630884,2.367173,6.925625,0.3832458,2.9314911,-27.034697
2.25013,29.521631,2.195616,7.38774,1.3158618,4.512482,-27.43209
2.0334194,32.69156,1.9007562,7.775416,0.27569997,3.3307493,-26.691446
2.4066303,30.41205,2.3572402,6.427722,1.3529274,7.1361103,-25.254004
2.0818644,31.576462,1.9215297,7.190932,0.18340579,3.286413,-26.240627
2.202425,31.672516,2.1757958,7.442209,0.28789854,3.0774503,-27.057995
1.5645863,27.631021,1.485505,9.581522,0.0,2.5444517,-27.631021
2.420659,28.667652,2.372309,6.4972987,0.3797552,4.5148697,-26.077833
1.7222745,36.277405,1.4935256,9.261211,0.0,2.5743756,-27.141958
2.0908947,33.252953,2.0836272,7.9807034,0.6074474,3.79596,-26.944897
1.8392937,36.95658,1.5759633,8.107912,0.35007852,3.744555,-25.569862
2.0356388,31.610342,1.9974525,7.958919,1.0122861,4.5731883,-26.304222
2.1915002,31.90483,2.1577265,7.349477,0.4849788,4.20001,-26.392693
1.9521903,37.762436,1.9245913,8.033729,0.33854106,3.4928,-26.46477
2.0118403,34.539776,1.8344908,7.7583466,0.0,2.3205218,-26.752117
2.1391897,33.62025,2.1181843,7.759579,0.113920674,2.5334122,-26.352068
1.6989886,36.7839,1.5039973,8.077482,0.1352405,2.8248107,-25.83717
2.718774,27.925755,2.5877788,6.1992292,0.6920767,5.3371263,-26.620293
2.284425,29.339138,2.2754097,7.3846498,0.877021,6.862151,-24.490889
2.2759845,29.271784,2.1764994,6.437342,0.7013914,8.203571,-25.681614
2.3057313,33.24148,2.304374,7.284829,0.40761116,2.9214752,-26.823387
1.7773603,38.176888,1.7449452,8.67674,0.5005856,3.758558,-25.198565
2.1243465,30.223248,2.1067593,7.6488132,0.1875079,2.5575795,-27.389194
2.0160286,32.794548,2.017507,8.409126,0.0,2.6538436,-27.32913
2.4442425,28.899557,2.2972474,6.5858407,1.1106684,5.2459755,-27.391342
2.5042882,32.007076,2.4649873,7.0592113,0.88495827,3.6466687,-26.448433
2.4682858,29.7002,2.3879142,6.844186,0.32125846,2.7097497,-27.401787
2.824355,28.623623,2.809432,6.1164064,0.60753876,4.5976715,-27.210842
1.8871831,35.575294,1.7504214,7.5499454,0.3618383,4.697152,-25.449444
1.8979964,27.631021,1.7697359,8.481345,0.0,1.5475755,-27.631021
2.6518006,30.187086,2.42101,6.630756,0.6766525,3.2399316,-26.344856
2.0037386,36.173805,2.010624,8.246527,0.33219188,2.7088828,-25.68841
2.0574868,27.631021,1.8251864,7.4250426,0.24929763,2.9887824,-27.631021
1.6059481,27.631021,1.2868564,9.341322,0.0,2.0366118,-27.631021
2.615015,29.811705,2.5025735,6.414754,0.7356531,4.3901086,-26.935947
2.0853822,33.78106,2.1184094,8.317441,0.16131525,2.754191,-27.081142
2.077787,36.657276,2.0846643,7.8026037,0.0,2.3299415,-26.912277
2.4808364,29.89382,2.3960798,6.8187118,0.660719,4.147402,-26.024635
2.3954363,29.337254,2.3177323,7.3929415,0.47141194,3.291438,-27.438171
1.8611767,34.907883,1.8721251,8.741278,0.0,2.499992,-27.271631
1.9207456,27.631021,1.7324057,7.619311,0.2235359,3.4678383,-27.631021
2.110268,27.631021,2.0822167,7.9205284,0.0,2.471002,-27.631021
2.4051995,29.163746,2.3928285,6.871191,0.57147014,4.261546,-27.04479
2.307248,31.42991,2.2739327,7.3477583,0.44044554,3.3600812,-25.636799
2.3612006,30.018456,2.215943,6.689074,1.2503871,6.1370206,-26.051218
2.426326,29.287592,2.3188167,6.3256297,0.719489,5.9390774,-27.0493
2.7042546,29.424757,2.5382462,5.903526,0.29869944,3.3251848,-27.095507
